g0_sw,g0_op,g0_arch,g0_func,g0_filename,g1_sw,g1_op,g1_arch,g1_func,g1_filename,ground_truth
openssl-101f,O0,arm,50,./data/decomp/openssl-101f_arm_gcc_O0_extraction/gost_param_free@0011c17c.c,openssl-101u,O3,arm,96,./data/decomp/openssl-101u_arm_gcc_O3_extraction/dtls1_link_min_mtu@0005d398.c,0
openssl-101f,O0,arm,51,./data/decomp/openssl-101f_arm_gcc_O0_extraction/hash_step@0011c248.c,openssl-101f,O1,arm,7,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BN_GF2m_mod@0011f940.c,0
openssl-101f,O0,arm,52,./data/decomp/openssl-101f_arm_gcc_O0_extraction/i2d_GOST_KEY_AGREEMENT_INFO@0011b1b8.c,openssl-101f,O1,arm,8,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BN_GF2m_mod_arr@0011f71c.c,0
openssl-101f,O0,arm,53,./data/decomp/openssl-101f_arm_gcc_O0_extraction/i2d_GOST_KEY_TRANSPORT@0011b158.c,openssl-101u,O3,x86,97,./data/decomp/openssl-101u_x86_gcc_O3_extraction/MOD_EXP_CTIME_COPY_FROM_PREBUF@080f1a40.c,0
openssl-101f,O0,arm,54,./data/decomp/openssl-101f_arm_gcc_O0_extraction/mul_1x1_ialu@001225e0.c,openssl-101f,O0,arm,66,./data/decomp/openssl-101f_arm_gcc_O0_extraction/start_hash@0011cbf0.c,0
openssl-101f,O0,arm,55,./data/decomp/openssl-101f_arm_gcc_O0_extraction/param_copy_gost94@0011a1e4.c,openssl-101u,O2,mips,55,./data/decomp/openssl-101u_mips_gcc_O2_extraction/param_copy_gost94@00619b84.c,1
openssl-101f,O0,arm,56,./data/decomp/openssl-101f_arm_gcc_O0_extraction/param_print_gost01@0011ad54.c,openssl-101f,O2,arm,56,./data/decomp/openssl-101f_arm_gcc_O2_extraction/param_print_gost01@0011ad54.c,1
openssl-101f,O0,arm,57,./data/decomp/openssl-101f_arm_gcc_O0_extraction/param_print_gost94@0011ace0.c,openssl-101u,O3,mips,57,./data/decomp/openssl-101u_mips_gcc_O3_extraction/param_print_gost94@0061a1ac.c,1
openssl-101f,O0,arm,58,./data/decomp/openssl-101f_arm_gcc_O0_extraction/pkey_ctrl_gost@0011a70c.c,openssl-101f,O0,x86,58,./data/decomp/openssl-101f_x86_gcc_O0_extraction/pkey_ctrl_gost@081d8ea0.c,1
openssl-101f,O0,arm,59,./data/decomp/openssl-101f_arm_gcc_O0_extraction/priv_encode_gost@0011a8d0.c,openssl-101f,O0,x86,59,./data/decomp/openssl-101f_x86_gcc_O0_extraction/priv_encode_gost@081d91d0.c,1
openssl-101f,O0,arm,55,./data/decomp/openssl-101f_arm_gcc_O0_extraction/param_copy_gost94@0011a1e4.c,openssl-101u,O0,arm,25,./data/decomp/openssl-101u_arm_gcc_O0_extraction/ec_GFp_mont_field_encode@0011f920.c,0
openssl-101f,O0,arm,56,./data/decomp/openssl-101f_arm_gcc_O0_extraction/param_print_gost01@0011ad54.c,openssl-101u,O1,x86,38,./data/decomp/openssl-101u_x86_gcc_O1_extraction/ec_GFp_simple_point_get_affine_coordinates@081e7c00.c,0
openssl-101f,O0,arm,57,./data/decomp/openssl-101f_arm_gcc_O0_extraction/param_print_gost94@0011ace0.c,openssl-101u,O2,arm,51,./data/decomp/openssl-101u_arm_gcc_O2_extraction/hash_step@0011aed8.c,0
openssl-101f,O0,arm,58,./data/decomp/openssl-101f_arm_gcc_O0_extraction/pkey_ctrl_gost@0011a70c.c,openssl-101u,O2,x86,76,./data/decomp/openssl-101u_x86_gcc_O2_extraction/cswift_rand_bytes@0819edc0.c,0
openssl-101f,O0,arm,59,./data/decomp/openssl-101f_arm_gcc_O0_extraction/priv_encode_gost@0011a8d0.c,openssl-101u,O2,arm,70,./data/decomp/openssl-101u_arm_gcc_O2_extraction/__udivdi3@00123658.c,0
openssl-101f,O0,arm,60,./data/decomp/openssl-101f_arm_gcc_O0_extraction/pub_encode_gost94@0011a7fc.c,openssl-101u,O3,mips,60,./data/decomp/openssl-101u_mips_gcc_O3_extraction/pub_encode_gost94@0061af08.c,1
openssl-101f,O0,arm,61,./data/decomp/openssl-101f_arm_gcc_O0_extraction/pub_print_gost94@0011ad90.c,openssl-101f,O2,mips,61,./data/decomp/openssl-101f_mips_gcc_O2_extraction/pub_print_gost94@0061ae00.c,1
openssl-101f,O0,arm,62,./data/decomp/openssl-101f_arm_gcc_O0_extraction/RSA_padding_add_PKCS1_PSS@001213b0.c,openssl-101f,O0,x86,62,./data/decomp/openssl-101f_x86_gcc_O0_extraction/RSA_padding_add_PKCS1_PSS@081e36a0.c,1
openssl-101f,O0,arm,63,./data/decomp/openssl-101f_arm_gcc_O0_extraction/RSA_verify_PKCS1_PSS@00120d3c.c,openssl-101u,O0,mips,63,./data/decomp/openssl-101u_mips_gcc_O0_extraction/RSA_verify_PKCS1_PSS@00627a10.c,1
openssl-101f,O0,arm,64,./data/decomp/openssl-101f_arm_gcc_O0_extraction/sha_block_data_order@0011d07c.c,openssl-101f,O0,mips,64,./data/decomp/openssl-101f_mips_gcc_O0_extraction/sha_block_data_order@00620b30.c,1
openssl-101f,O0,arm,60,./data/decomp/openssl-101f_arm_gcc_O0_extraction/pub_encode_gost94@0011a7fc.c,openssl-101u,O2,x86,27,./data/decomp/openssl-101u_x86_gcc_O2_extraction/ec_GFp_mont_group_init@081e26d0.c,0
openssl-101f,O0,arm,61,./data/decomp/openssl-101f_arm_gcc_O0_extraction/pub_print_gost94@0011ad90.c,openssl-101f,O2,arm,43,./data/decomp/openssl-101f_arm_gcc_O2_extraction/gost_cipher_cleanup@0011b394.c,0
openssl-101f,O0,arm,62,./data/decomp/openssl-101f_arm_gcc_O0_extraction/RSA_padding_add_PKCS1_PSS@001213b0.c,openssl-101u,O1,x86,73,./data/decomp/openssl-101u_x86_gcc_O1_extraction/BN_get0_nist_prime_224@081e58e0.c,0
openssl-101f,O0,arm,63,./data/decomp/openssl-101f_arm_gcc_O0_extraction/RSA_verify_PKCS1_PSS@00120d3c.c,openssl-101u,O2,mips,91,./data/decomp/openssl-101u_mips_gcc_O2_extraction/sv_body@00443438.c,0
openssl-101f,O0,arm,64,./data/decomp/openssl-101f_arm_gcc_O0_extraction/sha_block_data_order@0011d07c.c,openssl-101f,O1,mips,22,./data/decomp/openssl-101f_mips_gcc_O1_extraction/dlfcn_bind_func@00629ea4.c,0
openssl-101f,O0,arm,65,./data/decomp/openssl-101f_arm_gcc_O0_extraction/SHA_Final@0011e364.c,openssl-101f,O0,x86,65,./data/decomp/openssl-101f_x86_gcc_O0_extraction/SHA_Final@081ddde0.c,1
openssl-101f,O0,arm,66,./data/decomp/openssl-101f_arm_gcc_O0_extraction/start_hash@0011cbf0.c,openssl-101f,O1,mips,66,./data/decomp/openssl-101f_mips_gcc_O1_extraction/start_hash@0061feb8.c,1
openssl-101f,O0,arm,67,./data/decomp/openssl-101f_arm_gcc_O0_extraction/__aeabi_idivmod@00124584.c,openssl-101u,O3,arm,67,./data/decomp/openssl-101u_arm_gcc_O3_extraction/__aeabi_idivmod@00123244.c,1
openssl-101f,O0,arm,68,./data/decomp/openssl-101f_arm_gcc_O0_extraction/__libc_csu_init@00124c94.c,openssl-101f,O0,x86,68,./data/decomp/openssl-101f_x86_gcc_O0_extraction/__libc_csu_init@081e9f00.c,1
openssl-101f,O0,arm,69,./data/decomp/openssl-101f_arm_gcc_O0_extraction/__sha256_block_data_order_from_thumb@00124cf0.c,openssl-101u,O0,arm,69,./data/decomp/openssl-101u_arm_gcc_O0_extraction/__sha256_block_data_order_from_thumb@001239b8.c,1
openssl-101f,O0,arm,65,./data/decomp/openssl-101f_arm_gcc_O0_extraction/SHA_Final@0011e364.c,openssl-101f,O0,arm,15,./data/decomp/openssl-101f_arm_gcc_O0_extraction/BN_GF2m_mod_sqr_arr@0011f9e4.c,0
openssl-101f,O0,arm,66,./data/decomp/openssl-101f_arm_gcc_O0_extraction/start_hash@0011cbf0.c,openssl-101u,O1,arm,52,./data/decomp/openssl-101u_arm_gcc_O1_extraction/i2d_GOST_KEY_AGREEMENT_INFO@00119e48.c,0
openssl-101f,O0,arm,67,./data/decomp/openssl-101f_arm_gcc_O0_extraction/__aeabi_idivmod@00124584.c,openssl-101f,O2,x86,40,./data/decomp/openssl-101f_x86_gcc_O2_extraction/encode_gost_algor_params@081d8ab0.c,0
openssl-101f,O0,arm,68,./data/decomp/openssl-101f_arm_gcc_O0_extraction/__libc_csu_init@00124c94.c,openssl-101u,O3,arm,67,./data/decomp/openssl-101u_arm_gcc_O3_extraction/__aeabi_idivmod@00123244.c,0
openssl-101f,O0,arm,69,./data/decomp/openssl-101f_arm_gcc_O0_extraction/__sha256_block_data_order_from_thumb@00124cf0.c,openssl-101f,O1,x86,77,./data/decomp/openssl-101f_x86_gcc_O1_extraction/dgram_ctrl@08120f10.c,0
openssl-101f,O0,arm,70,./data/decomp/openssl-101f_arm_gcc_O0_extraction/__udivdi3@00124998.c,openssl-101f,O1,mips,70,./data/decomp/openssl-101f_mips_gcc_O1_extraction/__udivdi3@00630f60.c,1
openssl-101f,O0,arm,71,./data/decomp/openssl-101f_arm_gcc_O0_extraction/___armv7_tick_from_thumb@00124cd8.c,openssl-101f,O1,arm,71,./data/decomp/openssl-101f_arm_gcc_O1_extraction/___armv7_tick_from_thumb@00124cd8.c,1
openssl-101f,O1,arm,0,./data/decomp/openssl-101f_arm_gcc_O1_extraction/asn1_bio_callback_ctrl@001220f0.c,openssl-101f,O1,mips,0,./data/decomp/openssl-101f_mips_gcc_O1_extraction/asn1_bio_callback_ctrl@0062aca0.c,1
openssl-101f,O1,arm,1,./data/decomp/openssl-101f_arm_gcc_O1_extraction/asn1_bio_ctrl@00122124.c,openssl-101f,O2,mips,1,./data/decomp/openssl-101f_mips_gcc_O2_extraction/asn1_bio_ctrl@0062ad94.c,1
openssl-101f,O1,arm,2,./data/decomp/openssl-101f_arm_gcc_O1_extraction/asn1_bio_free@001220fc.c,openssl-101u,O2,arm,2,./data/decomp/openssl-101u_arm_gcc_O2_extraction/asn1_bio_free@00120ddc.c,1
openssl-101f,O0,arm,70,./data/decomp/openssl-101f_arm_gcc_O0_extraction/__udivdi3@00124998.c,openssl-101f,O0,mips,46,./data/decomp/openssl-101f_mips_gcc_O0_extraction/GOST_CIPHER_PARAMS_new@0061ccb0.c,0
openssl-101f,O0,arm,71,./data/decomp/openssl-101f_arm_gcc_O0_extraction/___armv7_tick_from_thumb@00124cd8.c,openssl-101f,O3,arm,67,./data/decomp/openssl-101f_arm_gcc_O3_extraction/__aeabi_idivmod@00124584.c,0
openssl-101f,O1,arm,0,./data/decomp/openssl-101f_arm_gcc_O1_extraction/asn1_bio_callback_ctrl@001220f0.c,openssl-101f,O1,x86,81,./data/decomp/openssl-101f_x86_gcc_O1_extraction/general_allocate_boolean.constprop.5@081896c0.c,0
openssl-101f,O1,arm,1,./data/decomp/openssl-101f_arm_gcc_O1_extraction/asn1_bio_ctrl@00122124.c,openssl-101f,O1,mips,78,./data/decomp/openssl-101f_mips_gcc_O1_extraction/ec_GFp_nist_field_mul@0062815c.c,0
openssl-101f,O1,arm,2,./data/decomp/openssl-101f_arm_gcc_O1_extraction/asn1_bio_free@001220fc.c,openssl-101f,O3,mips,85,./data/decomp/openssl-101f_mips_gcc_O3_extraction/load_pkcs12.constprop.4@004592d8.c,0
openssl-101f,O1,arm,3,./data/decomp/openssl-101f_arm_gcc_O1_extraction/asn1_bio_write@001222c4.c,openssl-101f,O2,x86,3,./data/decomp/openssl-101f_x86_gcc_O2_extraction/asn1_bio_write@081e5170.c,1
openssl-101f,O1,arm,4,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BIO_asn1_get_suffix@00122540.c,openssl-101f,O0,mips,4,./data/decomp/openssl-101f_mips_gcc_O0_extraction/BIO_asn1_get_suffix@0062b724.c,1
openssl-101f,O1,arm,5,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BIO_asn1_set_prefix@001224ec.c,openssl-101u,O2,arm,5,./data/decomp/openssl-101u_arm_gcc_O2_extraction/BIO_asn1_set_prefix@001211d4.c,1
openssl-101f,O1,arm,6,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BN_GF2m_add@0011f668.c,openssl-101f,O0,mips,6,./data/decomp/openssl-101f_mips_gcc_O0_extraction/BN_GF2m_add@00624434.c,1
openssl-101f,O1,arm,7,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BN_GF2m_mod@0011f940.c,openssl-101u,O3,arm,7,./data/decomp/openssl-101u_arm_gcc_O3_extraction/BN_GF2m_mod@0011e5b8.c,1
openssl-101f,O1,arm,3,./data/decomp/openssl-101f_arm_gcc_O1_extraction/asn1_bio_write@001222c4.c,openssl-101u,O3,mips,99,./data/decomp/openssl-101u_mips_gcc_O3_extraction/SSLv23_method@0048f230.c,0
openssl-101f,O1,arm,4,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BIO_asn1_get_suffix@00122540.c,openssl-101u,O2,arm,54,./data/decomp/openssl-101u_arm_gcc_O2_extraction/mul_1x1_ialu@001212c0.c,0
openssl-101f,O1,arm,5,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BIO_asn1_set_prefix@001224ec.c,openssl-101f,O1,mips,21,./data/decomp/openssl-101f_mips_gcc_O1_extraction/DES_xcbc_encrypt@00622220.c,0
openssl-101f,O1,arm,6,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BN_GF2m_add@0011f668.c,openssl-101u,O3,arm,97,./data/decomp/openssl-101u_arm_gcc_O3_extraction/MOD_EXP_CTIME_COPY_FROM_PREBUF@0008653c.c,0
openssl-101f,O1,arm,7,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BN_GF2m_mod@0011f940.c,openssl-101u,O2,arm,30,./data/decomp/openssl-101u_arm_gcc_O2_extraction/ec_GFp_simple_group_clear_finish@001215f4.c,0
openssl-101f,O1,arm,8,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BN_GF2m_mod_arr@0011f71c.c,openssl-101f,O0,arm,8,./data/decomp/openssl-101f_arm_gcc_O0_extraction/BN_GF2m_mod_arr@0011f71c.c,1
openssl-101f,O1,arm,9,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BN_GF2m_mod_div@001201f0.c,openssl-101u,O2,x86,9,./data/decomp/openssl-101u_x86_gcc_O2_extraction/BN_GF2m_mod_div@081e1700.c,1
openssl-101f,O1,arm,10,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BN_GF2m_mod_div_arr@0012031c.c,openssl-101f,O2,mips,10,./data/decomp/openssl-101f_mips_gcc_O2_extraction/BN_GF2m_mod_div_arr@00626508.c,1
openssl-101f,O1,arm,11,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BN_GF2m_mod_mul@0011fc6c.c,openssl-101f,O2,mips,11,./data/decomp/openssl-101f_mips_gcc_O2_extraction/BN_GF2m_mod_mul@006256f0.c,1
openssl-101f,O1,arm,12,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BN_GF2m_mod_mul_arr@0011fb08.c,openssl-101f,O0,arm,12,./data/decomp/openssl-101f_arm_gcc_O0_extraction/BN_GF2m_mod_mul_arr@0011fb08.c,1
openssl-101f,O1,arm,8,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BN_GF2m_mod_arr@0011f71c.c,openssl-101f,O0,arm,69,./data/decomp/openssl-101f_arm_gcc_O0_extraction/__sha256_block_data_order_from_thumb@00124cf0.c,0
openssl-101f,O1,arm,9,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BN_GF2m_mod_div@001201f0.c,openssl-101f,O2,x86,25,./data/decomp/openssl-101f_x86_gcc_O2_extraction/ec_GFp_mont_field_encode@081e2870.c,0
openssl-101f,O1,arm,10,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BN_GF2m_mod_div_arr@0012031c.c,openssl-101f,O1,x86,75,./data/decomp/openssl-101f_x86_gcc_O1_extraction/by_dir_entry_free@08168760.c,0
openssl-101f,O1,arm,11,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BN_GF2m_mod_mul@0011fc6c.c,openssl-101u,O3,mips,85,./data/decomp/openssl-101u_mips_gcc_O3_extraction/load_pkcs12.constprop.4@00459d08.c,0
openssl-101f,O1,arm,12,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BN_GF2m_mod_mul_arr@0011fb08.c,openssl-101u,O2,mips,42,./data/decomp/openssl-101u_mips_gcc_O2_extraction/gost2001_param_encode@006196e8.c,0
openssl-101f,O1,arm,13,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BN_GF2m_mod_sqr@0011fd4c.c,openssl-101f,O0,arm,13,./data/decomp/openssl-101f_arm_gcc_O0_extraction/BN_GF2m_mod_sqr@0011fd4c.c,1
openssl-101f,O1,arm,14,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BN_GF2m_mod_sqrt@0012057c.c,openssl-101f,O0,arm,14,./data/decomp/openssl-101f_arm_gcc_O0_extraction/BN_GF2m_mod_sqrt@0012057c.c,1
openssl-101f,O1,arm,15,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BN_GF2m_mod_sqr_arr@0011f9e4.c,openssl-101f,O3,mips,15,./data/decomp/openssl-101f_mips_gcc_O3_extraction/BN_GF2m_mod_sqr_arr@006248a0.c,1
openssl-101f,O1,arm,16,./data/decomp/openssl-101f_arm_gcc_O1_extraction/bn_GF2m_mul_2x2@00122700.c,openssl-101u,O0,arm,16,./data/decomp/openssl-101u_arm_gcc_O0_extraction/bn_GF2m_mul_2x2@001213e0.c,1
openssl-101f,O1,arm,17,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BN_kronecker@0011ef30.c,openssl-101f,O2,mips,17,./data/decomp/openssl-101f_mips_gcc_O2_extraction/BN_kronecker@00623300.c,1
openssl-101f,O1,arm,13,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BN_GF2m_mod_sqr@0011fd4c.c,openssl-101u,O0,mips,1,./data/decomp/openssl-101u_mips_gcc_O0_extraction/asn1_bio_ctrl@0062a3e4.c,0
openssl-101f,O1,arm,14,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BN_GF2m_mod_sqrt@0012057c.c,openssl-101f,O0,mips,89,./data/decomp/openssl-101f_mips_gcc_O0_extraction/SSL_SESSION_free.part.2@004b0e94.c,0
openssl-101f,O1,arm,15,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BN_GF2m_mod_sqr_arr@0011f9e4.c,openssl-101u,O2,arm,23,./data/decomp/openssl-101u_arm_gcc_O2_extraction/dlfcn_bind_var@001207e0.c,0
openssl-101f,O1,arm,16,./data/decomp/openssl-101f_arm_gcc_O1_extraction/bn_GF2m_mul_2x2@00122700.c,openssl-101u,O1,mips,14,./data/decomp/openssl-101u_mips_gcc_O1_extraction/BN_GF2m_mod_sqrt@006262f8.c,0
openssl-101f,O1,arm,17,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BN_kronecker@0011ef30.c,openssl-101u,O2,mips,68,./data/decomp/openssl-101u_mips_gcc_O2_extraction/__libc_csu_init@00630e60.c,0
openssl-101f,O1,arm,18,./data/decomp/openssl-101f_arm_gcc_O1_extraction/d2i_GOST_CLIENT_KEY_EXCHANGE_PARAMS@0011b23c.c,openssl-101f,O3,arm,18,./data/decomp/openssl-101f_arm_gcc_O3_extraction/d2i_GOST_CLIENT_KEY_EXCHANGE_PARAMS@0011b23c.c,1
openssl-101f,O1,arm,19,./data/decomp/openssl-101f_arm_gcc_O1_extraction/d2i_GOST_KEY_PARAMS@0011b1dc.c,openssl-101u,O1,arm,19,./data/decomp/openssl-101u_arm_gcc_O1_extraction/d2i_GOST_KEY_PARAMS@00119e6c.c,1
openssl-101f,O1,arm,20,./data/decomp/openssl-101f_arm_gcc_O1_extraction/decode_gost_algor_params@00119d30.c,openssl-101f,O2,arm,20,./data/decomp/openssl-101f_arm_gcc_O2_extraction/decode_gost_algor_params@00119d30.c,1
openssl-101f,O1,arm,21,./data/decomp/openssl-101f_arm_gcc_O1_extraction/DES_xcbc_encrypt@0011e488.c,openssl-101u,O3,x86,21,./data/decomp/openssl-101u_x86_gcc_O3_extraction/DES_xcbc_encrypt@081de220.c,1
openssl-101f,O1,arm,22,./data/decomp/openssl-101f_arm_gcc_O1_extraction/dlfcn_bind_func@00121a68.c,openssl-101f,O3,arm,22,./data/decomp/openssl-101f_arm_gcc_O3_extraction/dlfcn_bind_func@00121a68.c,1
openssl-101f,O1,arm,18,./data/decomp/openssl-101f_arm_gcc_O1_extraction/d2i_GOST_CLIENT_KEY_EXCHANGE_PARAMS@0011b23c.c,openssl-101f,O2,x86,51,./data/decomp/openssl-101f_x86_gcc_O2_extraction/hash_step@081db480.c,0
openssl-101f,O1,arm,19,./data/decomp/openssl-101f_arm_gcc_O1_extraction/d2i_GOST_KEY_PARAMS@0011b1dc.c,openssl-101u,O0,mips,66,./data/decomp/openssl-101u_mips_gcc_O0_extraction/start_hash@0061f4c8.c,0
openssl-101f,O1,arm,20,./data/decomp/openssl-101f_arm_gcc_O1_extraction/decode_gost_algor_params@00119d30.c,openssl-101u,O3,arm,37,./data/decomp/openssl-101u_arm_gcc_O3_extraction/ec_GFp_simple_point_finish@001215d4.c,0
openssl-101f,O1,arm,21,./data/decomp/openssl-101f_arm_gcc_O1_extraction/DES_xcbc_encrypt@0011e488.c,openssl-101f,O0,arm,50,./data/decomp/openssl-101f_arm_gcc_O0_extraction/gost_param_free@0011c17c.c,0
openssl-101f,O1,arm,22,./data/decomp/openssl-101f_arm_gcc_O1_extraction/dlfcn_bind_func@00121a68.c,openssl-101u,O2,x86,39,./data/decomp/openssl-101u_x86_gcc_O2_extraction/ec_GFp_simple_point_set_affine_coordinates@081e88d0.c,0
openssl-101f,O1,arm,23,./data/decomp/openssl-101f_arm_gcc_O1_extraction/dlfcn_bind_var@00121b3c.c,openssl-101f,O0,x86,23,./data/decomp/openssl-101f_x86_gcc_O0_extraction/dlfcn_bind_var@081e4450.c,1
openssl-101f,O1,arm,24,./data/decomp/openssl-101f_arm_gcc_O1_extraction/dlfcn_globallookup@00121880.c,openssl-101f,O3,arm,24,./data/decomp/openssl-101f_arm_gcc_O3_extraction/dlfcn_globallookup@00121880.c,1
openssl-101f,O1,arm,25,./data/decomp/openssl-101f_arm_gcc_O1_extraction/ec_GFp_mont_field_encode@00120c80.c,openssl-101f,O2,x86,25,./data/decomp/openssl-101f_x86_gcc_O2_extraction/ec_GFp_mont_field_encode@081e2870.c,1
openssl-101f,O1,arm,26,./data/decomp/openssl-101f_arm_gcc_O1_extraction/ec_GFp_mont_field_sqr@00120c48.c,openssl-101f,O2,mips,26,./data/decomp/openssl-101f_mips_gcc_O2_extraction/ec_GFp_mont_field_sqr@00627cc4.c,1
openssl-101f,O1,arm,27,./data/decomp/openssl-101f_arm_gcc_O1_extraction/ec_GFp_mont_group_init@00120a24.c,openssl-101u,O1,arm,27,./data/decomp/openssl-101u_arm_gcc_O1_extraction/ec_GFp_mont_group_init@0011f6c4.c,1
openssl-101f,O1,arm,23,./data/decomp/openssl-101f_arm_gcc_O1_extraction/dlfcn_bind_var@00121b3c.c,openssl-101f,O2,mips,51,./data/decomp/openssl-101f_mips_gcc_O2_extraction/hash_step@0061ef50.c,0
openssl-101f,O1,arm,24,./data/decomp/openssl-101f_arm_gcc_O1_extraction/dlfcn_globallookup@00121880.c,openssl-101u,O3,mips,98,./data/decomp/openssl-101u_mips_gcc_O3_extraction/srp_verify_server_param@004bb9ec.c,0
openssl-101f,O1,arm,25,./data/decomp/openssl-101f_arm_gcc_O1_extraction/ec_GFp_mont_field_encode@00120c80.c,openssl-101u,O2,arm,32,./data/decomp/openssl-101u_arm_gcc_O2_extraction/ec_GFp_simple_group_get_degree@00121634.c,0
openssl-101f,O1,arm,26,./data/decomp/openssl-101f_arm_gcc_O1_extraction/ec_GFp_mont_field_sqr@00120c48.c,openssl-101u,O3,arm,9,./data/decomp/openssl-101u_arm_gcc_O3_extraction/BN_GF2m_mod_div@0011ee90.c,0
openssl-101f,O1,arm,27,./data/decomp/openssl-101f_arm_gcc_O1_extraction/ec_GFp_mont_group_init@00120a24.c,openssl-101f,O2,arm,15,./data/decomp/openssl-101f_arm_gcc_O2_extraction/BN_GF2m_mod_sqr_arr@0011f9e4.c,0
openssl-101f,O1,arm,28,./data/decomp/openssl-101f_arm_gcc_O1_extraction/ec_GFp_simple_get_Jprojective_coordinates_GFp@00122b5c.c,openssl-101u,O3,mips,28,./data/decomp/openssl-101u_mips_gcc_O3_extraction/ec_GFp_simple_get_Jprojective_coordinates_GFp@0062d680.c,1
openssl-101f,O1,arm,29,./data/decomp/openssl-101f_arm_gcc_O1_extraction/ec_GFp_simple_group_check_discriminant@00122c6c.c,openssl-101f,O3,arm,29,./data/decomp/openssl-101f_arm_gcc_O3_extraction/ec_GFp_simple_group_check_discriminant@00122c6c.c,1
openssl-101f,O1,arm,30,./data/decomp/openssl-101f_arm_gcc_O1_extraction/ec_GFp_simple_group_clear_finish@00122914.c,openssl-101u,O0,x86,30,./data/decomp/openssl-101u_x86_gcc_O0_extraction/ec_GFp_simple_group_clear_finish@081e7420.c,1
openssl-101f,O1,arm,31,./data/decomp/openssl-101f_arm_gcc_O1_extraction/ec_GFp_simple_group_copy@001232e8.c,openssl-101u,O3,mips,31,./data/decomp/openssl-101u_mips_gcc_O3_extraction/ec_GFp_simple_group_copy@0062e6d4.c,1
openssl-101f,O1,arm,32,./data/decomp/openssl-101f_arm_gcc_O1_extraction/ec_GFp_simple_group_get_degree@00122954.c,openssl-101u,O0,x86,32,./data/decomp/openssl-101u_x86_gcc_O0_extraction/ec_GFp_simple_group_get_degree@081e7490.c,1
openssl-101f,O1,arm,28,./data/decomp/openssl-101f_arm_gcc_O1_extraction/ec_GFp_simple_get_Jprojective_coordinates_GFp@00122b5c.c,openssl-101u,O3,mips,13,./data/decomp/openssl-101u_mips_gcc_O3_extraction/BN_GF2m_mod_sqr@00624ed0.c,0
openssl-101f,O1,arm,29,./data/decomp/openssl-101f_arm_gcc_O1_extraction/ec_GFp_simple_group_check_discriminant@00122c6c.c,openssl-101u,O0,mips,4,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BIO_asn1_get_suffix@0062ada0.c,0
openssl-101f,O1,arm,30,./data/decomp/openssl-101f_arm_gcc_O1_extraction/ec_GFp_simple_group_clear_finish@00122914.c,openssl-101u,O3,x86,49,./data/decomp/openssl-101u_x86_gcc_O3_extraction/GOST_KEY_TRANSPORT_free@081d9d20.c,0
openssl-101f,O1,arm,31,./data/decomp/openssl-101f_arm_gcc_O1_extraction/ec_GFp_simple_group_copy@001232e8.c,openssl-101u,O2,x86,86,./data/decomp/openssl-101u_x86_gcc_O2_extraction/padlock_init@081a8550.c,0
openssl-101f,O1,arm,32,./data/decomp/openssl-101f_arm_gcc_O1_extraction/ec_GFp_simple_group_get_degree@00122954.c,openssl-101f,O0,mips,2,./data/decomp/openssl-101f_mips_gcc_O0_extraction/asn1_bio_free@0062acc4.c,0
openssl-101f,O1,arm,33,./data/decomp/openssl-101f_arm_gcc_O1_extraction/ec_GFp_simple_group_set_curve@0012335c.c,openssl-101f,O1,mips,33,./data/decomp/openssl-101f_mips_gcc_O1_extraction/ec_GFp_simple_group_set_curve@0062f194.c,1
openssl-101f,O1,arm,34,./data/decomp/openssl-101f_arm_gcc_O1_extraction/ec_GFp_simple_invert@00123a50.c,openssl-101u,O0,arm,34,./data/decomp/openssl-101u_arm_gcc_O0_extraction/ec_GFp_simple_invert@00122730.c,1
